"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-04",101.6736,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-05",101.4902,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-06",101.3017,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-07",101.1006,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.8979,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.7023,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.5202,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.3494,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2018-12",100.1823,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-01",100.0025,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.83235,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.6945,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.59245,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-05",99.5071,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-06",99.41029,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.3055,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.20364,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.12677,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.07442,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.03999,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.01157,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-01",98.96616,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-02",98.88557,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-03",94.4925,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-04",89.66627,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-05",92.78857,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-06",96.05106,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-07",97.15936,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-08",97.97604,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-09",98.45115,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-10",98.75459,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-11",98.87546,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2020-12",99.07632,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2021-01",99.36815,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2021-02",99.7569,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.32,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2021-04",100.8765,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2021-05",101.3683,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2021-06",101.7473,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2021-07",101.9897,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2021-08",102.1275,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","2021-09",102.2128,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.5952,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.5601,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.548,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.5666,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.6244,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.717,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.8318,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.9662,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2005-10",101.1139,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2005-11",101.2522,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2005-12",101.3759,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-01",101.4841,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-02",101.5712,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-03",101.629,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.6528,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.6214,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.5672,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.5171,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.4881,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.4828,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.4952,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.5156,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.5394,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.5528,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-02",101.5491,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-03",101.4962,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-04",101.3853,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-05",101.2143,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-06",100.999,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-07",100.7742,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-08",100.5837,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-09",100.4659,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-10",100.4333,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-11",100.4694,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2007-12",100.5459,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-01",100.6305,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-02",100.7098,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.7617,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-04",100.7702,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-05",100.6929,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-06",100.4995,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-07",100.1748,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-08",99.72511,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-09",99.16397,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-10",98.52382,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-11",97.85431,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2008-12",97.22817,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-01",96.72207,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-02",96.40839,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-03",96.31982,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-04",96.43723,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-05",96.70654,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-06",97.06832,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-07",97.4658,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-08",97.85826,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-09",98.2384,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-10",98.58998,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-11",98.9135,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2009-12",99.20576,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-01",99.4564,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-02",99.65572,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-03",99.80801,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-04",99.90993,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-05",99.96189,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-06",99.98506,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-07",99.99089,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-08",99.99349,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-09",99.99792,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-10",100.0234,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-11",100.0819,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.1518,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.2042,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.2113,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.1794,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.1244,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.0603,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-06",100.0116,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.9712,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.91993,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-09",99.87152,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-10",99.85735,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-11",99.86458,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2011-12",99.88188,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.89964,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.89748,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.87003,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.81101,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.72642,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.62727,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-07",99.52655,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-08",99.43427,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-09",99.36222,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.3285,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.34753,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.43753,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.58968,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-02",99.80592,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.0562,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.3134,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.5533,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.7633,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.9511,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-08",101.121,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-09",101.2751,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-10",101.3952,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-11",101.4658,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2013-12",101.4651,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-01",101.3823,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-02",101.2263,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-03",101.0203,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.762,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.5116,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.31,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.162,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.0675,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.0173,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.0009,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.0177,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.0529,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.11,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.1874,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.2681,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.3515,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.4154,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.4404,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.4106,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.3386,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.2318,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.1068,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-11",99.97799,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2015-12",99.86034,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-01",99.77138,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.71,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.66553,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.63631,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.61806,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.62167,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.65069,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.69936,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.77486,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.87454,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.97913,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.0816,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.1707,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.2499,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.3434,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.4338,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.5044,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.5541,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.5797,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.5855,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-09",100.5861,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.5879,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.5952,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.599,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.6019,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.6223,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.6399,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-04",100.6636,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.6789,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-06",100.6729,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-07",100.6517,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.6225,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.5905,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.5439,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.4784,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2018-12",100.3996,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-01",100.3268,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-02",100.2708,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-03",100.2301,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-04",100.1867,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-05",100.1262,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-06",100.0404,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.93822,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.82036,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.69228,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.55036,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.40112,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.24553,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.07575,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-02",98.8878,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-03",98.37958,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-04",97.9382,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-05",97.44835,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-06",97.58306,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-07",98.09082,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-08",98.55088,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-09",98.79459,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-10",99.02956,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-11",99.29151,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2020-12",99.56875,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2021-01",99.86456,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2021-02",100.1628,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.4401,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2021-04",100.6841,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2021-05",100.8649,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2021-06",100.9829,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2021-07",101.0495,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2021-08",101.0824,
"JPN","CLI","AMPLITUD","LTRENDIDX","M","2021-09",101.0533,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2005-02",99.75261,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2005-03",99.70095,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2005-04",99.64779,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2005-05",99.61779,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2005-06",99.63363,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2005-07",99.68808,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2005-08",99.77831,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2005-09",99.88924,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.0183,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.1917,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.4009,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-01",100.6246,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-02",100.8378,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-03",101.0153,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.1542,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.2504,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.3415,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.4543,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.605,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.783,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.9857,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-11",102.1925,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2006-12",102.4012,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-01",102.6154,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-02",102.8164,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-03",102.9974,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-04",103.1567,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-05",103.2746,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-06",103.3252,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-07",103.2901,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-08",103.1657,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-09",102.9718,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-10",102.7206,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-11",102.414,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2007-12",102.0686,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.6855,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-02",101.294,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.8908,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-04",100.4559,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-05",99.95709,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-06",99.38586,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-07",98.7517,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-08",98.06427,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-09",97.32651,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-10",96.57315,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-11",95.88787,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2008-12",95.34453,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-01",95.01405,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-02",94.91221,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-03",95.05011,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-04",95.39668,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-05",95.8774,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-06",96.42201,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-07",97.01758,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-08",97.65891,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-09",98.31657,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-10",98.91782,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-11",99.39628,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2009-12",99.71278,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-01",99.89229,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-02",99.97238,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-03",100.0025,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-04",100.0137,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-05",100.0526,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-06",100.1625,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-07",100.3793,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-08",100.6937,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-09",101.0845,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-10",101.5125,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-11",101.9337,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2010-12",102.294,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-01",102.5549,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-02",102.6674,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-03",102.6166,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-04",102.4291,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-05",102.17,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-06",101.861,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-07",101.5138,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-08",101.138,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-09",100.7786,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-10",100.4687,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-11",100.2139,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2011-12",100.0219,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.89677,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.82504,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.75954,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.65234,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.49905,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.29581,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-07",99.05974,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-08",98.81824,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.58039,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-10",98.37253,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-11",98.21362,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2012-12",98.09031,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-01",97.98304,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-02",97.89793,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-03",97.82257,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-04",97.78349,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-05",97.80811,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-06",97.91065,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-07",98.08663,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-08",98.30676,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-09",98.52751,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-10",98.71568,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-11",98.84943,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2013-12",98.93848,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2014-01",98.9808,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2014-02",98.98619,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2014-03",98.95498,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2014-04",98.87819,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2014-05",98.76644,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2014-06",98.65365,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2014-07",98.56157,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2014-08",98.5101,
"FRA","CLI","AMPLITUD","LTRENDIDX","M","2014-09",98.52122,
